        eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 1.006400+6 5.560350+0 1.007100+6 3.508880+0 1.008100+6 4.396610+0
 1.008500+6 3.212340+0 1.011700+6 3.254080+0 1.012600+6 3.815350+0
 1.013100+6 5.185220+0 1.014000+6 3.230110+0 1.014800+6 2.662860+0
 1.015100+6 2.273490+0 1.015800+6 3.308550+0 1.016500+6 4.327220+0
 1.017100+6 3.426540+0 1.017600+6 4.971400+0 1.018200+6 6.472390+0
 1.019400+6 4.024850+0 1.021600+6 3.300050+0 1.022300+6 3.512210+0
 1.023000+6 1.862110+0 1.023600+6 1.481600+0 1.023800+6 1.702200+0
 1.025000+6 4.988060+0 1.026100+6 3.539420+0 1.029300+6 3.252720+0
 1.030000+6 4.261510+0 1.030400+6 5.124240+0 1.031000+6 3.778240+0
 1.031600+6 5.057770+0 1.032000+6 5.308320+0 1.032600+6 3.177570+0
 1.034200+6 2.528140+0 1.034900+6 3.292800+0 1.035800+6 2.559160+0
 1.036900+6 2.343900+0 1.037500+6 3.496310+0 1.037900+6 4.820420+0
 1.038800+6 2.235770+0 1.040300+6 1.875230+0 1.040600+6 1.658450+0
 1.041300+6 1.631920+0 1.041600+6 1.915470+0 1.042300+6 4.487080+0
 1.043500+6 2.057460+0 1.043600+6 1.750070+0 1.043800+6 1.813330+0
 1.043900+6 1.511220+0 1.045200+6 9.670440-1 1.045500+6 1.004860+0
 1.045800+6 1.583720+0 1.046300+6 3.714590+0 1.046700+6 5.364430+0
 1.047300+6 2.701010+0 1.048200+6 1.647550+0 1.048800+6 1.315370+0
 1.049900+6 1.107880+0 1.050400+6 1.100160+0 1.050700+6 1.319340+0
 1.051000+6 2.025070+0 1.051600+6 4.908950+0 1.051900+6 4.314510+0
 1.052300+6 2.079910+0 1.052900+6 1.173300+0 1.053100+6 1.048090+0
 1.053200+6 1.224580+0 1.053800+6 1.008540+0 1.055100+6 1.242910+0
 1.056300+6 1.780330+0 1.057100+6 2.032560+0 1.057500+6 1.535190+0
 1.057800+6 1.739550+0 1.058600+6 4.323660+0 1.059000+6 3.427710+0
 1.059300+6 2.411040+0 1.059600+6 2.056570+0 1.061400+6 2.383050+0
 1.062900+6 4.392580+0 1.063700+6 7.193000+0 1.064400+6 4.256910+0
 1.067600+6 2.324850+0 1.067900+6 2.839280+0 1.068800+6 5.905770+0
 1.070600+6 3.678870+0 1.072000+6 3.418170+0 1.072600+6 2.101050+0
 1.073200+6 2.350610+0 1.074000+6 1.274240+0 1.074800+6 1.180610+0
 1.077500+6 2.733310+0 1.078300+6 4.614560+0 1.079200+6 3.156560+0
 1.080400+6 3.182010+0 1.081100+6 4.367430+0 1.081800+6 7.082350+0
 1.082600+6 4.287950+0 1.083200+6 4.067930+0 1.083800+6 6.924110+0
 1.084300+6 7.413030+0 1.085100+6 4.107890+0 1.086200+6 3.158870+0
 1.090200+6 2.493130+0 1.090700+6 3.142980+0 1.091300+6 5.005410+0
 1.092100+6 4.973750+0 1.092600+6 4.865640+0 1.093400+6 2.872640+0
 1.094500+6 1.848300+0 1.095600+6 2.960880+0 1.096200+6 1.317500+0
 1.096500+6 1.261840+0 1.096800+6 1.574500+0 1.097300+6 1.353700+0
 1.097500+6 1.099290+0 1.097800+6 9.471240-1 1.098100+6 1.183300+0
 1.098400+6 1.200570+0 1.098600+6 9.346370-1 1.100000+6 9.306400-1
 1.100300+6 7.278680-1 1.100500+6 9.660900-1 1.100800+6 8.626100-1
 1.100900+6 1.138240+0 1.101400+6 1.616620+0 1.101900+6 1.814480+0
 1.102400+6 1.830140+0 1.102800+6 2.263630+0 1.103800+6 4.048660+0
 1.105700+6 3.308160+0 1.106700+6 4.224030+0 1.107200+6 4.055960+0
 1.108000+6 4.945930+0 1.108600+6 3.470930+0 1.110200+6 3.222280+0
 1.112600+6 3.286540+0 1.114100+6 3.397050+0 1.115400+6 2.959710+0
 1.116300+6 5.211600+0 1.117100+6 3.809630+0 1.118100+6 3.999570+0
 1.119100+6 6.068570+0 1.120200+6 3.371210+0 1.121000+6 3.408130+0
 1.121700+6 3.879050+0 1.123200+6 1.945470+0 1.124100+6 5.449750-1
 1.124500+6 9.678570-1 1.125800+6 4.829900+0 1.127900+6 3.453850+0
 1.131400+6 3.236590+0 1.135900+6 3.086190+0 1.137700+6 4.124600+0
 1.138500+6 2.898670+0 1.139500+6 3.626090+0 1.140200+6 3.253290+0
 1.141400+6 3.088010+0 1.142400+6 2.821680+0 1.144200+6 3.057730+0
 1.144900+6 3.443390+0 1.145700+6 2.666090+0 1.147100+6 3.383900+0
 1.147900+6 1.780780+0 1.148300+6 1.616980+0 1.148400+6 1.277930+0
 1.148800+6 1.187740+0 1.149100+6 1.847320+0 1.149600+6 3.184000+0
 1.150600+6 3.656170+0 1.151300+6 2.985060+0 1.152800+6 2.885930+0
 1.153500+6 3.128650+0 1.154200+6 4.911200+0 1.154700+6 5.991560+0
 1.155400+6 4.426480+0 1.156900+6 5.567500+0 1.157800+6 3.167730+0
 1.159200+6 2.284570+0 1.160200+6 2.783220+0 1.160700+6 2.664500+0
 1.161400+6 3.470120+0 1.162300+6 1.946110+0 1.163300+6 1.885510+0
 1.164300+6 3.363540+0 1.165500+6 1.726050+0 1.166200+6 1.587720+0
 1.167100+6 2.014090+0 1.168000+6 1.398170+0 1.168300+6 1.261390+0
 1.168800+6 1.552400+0 1.169900+6 4.553310+0 1.170600+6 4.377170+0
 1.171300+6 5.858060+0 1.172700+6 3.522410+0 1.173200+6 2.094300+0
 1.173700+6 1.514190+0 1.174600+6 1.334270+0 1.174700+6 1.635210+0
 1.176100+6 2.020480+0 1.176800+6 1.031660+0 1.177400+6 1.407480+0
 1.177900+6 1.310190+0 1.178400+6 2.227330+0 1.178800+6 2.865770+0
 1.179700+6 1.484310+0 1.180700+6 9.147670-1 1.180900+6 1.068170+0
 1.181100+6 8.442860-1 1.182000+6 8.477900-1 1.182100+6 7.478790-1
 1.182800+6 1.182420+0 1.183200+6 1.757680+0 1.184600+6 1.338930+0
 1.185500+6 1.882390+0 1.186000+6 3.427890+0 1.186600+6 5.181250+0
 1.187600+6 2.331930+0 1.189800+6 2.157300+0 1.191900+6 2.562930+0
 1.193000+6 4.576740+0 1.194400+6 3.863950+0 1.196200+6 3.538480+0
 1.197300+6 5.463150+0 1.198200+6 3.370850+0 1.200000+6 2.907410+0
 1.200900+6 3.083870+0 1.202500+6 2.969980+0 1.204100+6 6.736640+0
 1.205200+6 3.355840+0 1.206500+6 1.960980+0 1.207100+6 2.217400+0
 1.208000+6 4.165270+0 1.208700+6 2.633880+0 1.209100+6 2.920040+0
 1.209600+6 3.837920+0 1.210500+6 3.005380+0 1.214600+6 3.651770+0
 1.215500+6 4.608100+0 1.216200+6 2.711050+0 1.216800+6 2.791420+0
 1.217300+6 4.345620+0 1.218100+6 7.538970+0 1.219400+6 2.476280+0
 1.220100+6 1.669580+0 1.222100+6 3.064950+0 1.224000+6 3.288170+0
 1.224900+6 4.323480+0 1.225900+6 2.518290+0 1.227300+6 2.625080+0
 1.228300+6 2.513730+0 1.229200+6 5.295210+0 1.230200+6 2.338370+0
 1.230900+6 1.666430+0 1.232000+6 1.281990+0 1.232800+6 1.200470+0
 1.233300+6 1.825130+0 1.234100+6 4.258990+0 1.235000+6 3.683340+0
 1.236000+6 6.060730+0 1.237300+6 3.277840+0 1.237900+6 2.529070+0
 1.239000+6 1.985300+0 1.241500+6 8.417160-1 1.241900+6 1.102950+0
 1.242200+6 1.799380+0 1.243400+6 3.903940+0 1.244100+6 2.647500+0
 1.244700+6 1.425570+0 1.245300+6 8.185150-1 1.245700+6 7.329080-1
 1.245900+6 8.423000-1 1.246400+6 1.733930+0 1.248200+6 1.967760+0
 1.248500+6 1.787360+0 1.248900+6 1.910190+0 1.249900+6 4.586380+0
 1.250000+6 4.798290+0 1.250500+6 5.857850+0 1.251400+6 3.535200+0
 1.253700+6 2.949810+0 1.254900+6 2.090090+0 1.255500+6 2.609820+0
 1.256200+6 4.265060+0 1.257200+6 2.928380+0 1.258200+6 2.632330+0
 1.259100+6 3.437170+0 1.260300+6 2.544890+0 1.261900+6 2.739510+0
 1.262600+6 4.343430+0 1.264400+6 3.099470+0 1.265200+6 3.985360+0
 1.265800+6 4.435610+0 1.267900+6 1.691740+0 1.268500+6 2.136440+0
 1.269900+6 3.074700+0 1.271100+6 5.158280+0 1.272400+6 3.868220+0
 1.274400+6 2.706940+0 1.275600+6 2.432300+0 1.276200+6 1.549200+0
 1.277400+6 8.944350-1 1.277800+6 7.978750-1 1.278000+6 9.213800-1
 1.279400+6 4.031170+0 1.280600+6 3.145470+0 1.281600+6 3.979140+0
 1.283000+6 3.331280+0 1.284400+6 4.606330+0 1.285600+6 2.718160+0
 1.287000+6 2.053780+0 1.288400+6 2.593310+0 1.289200+6 3.150940+0
 1.291000+6 3.102680+0 1.292400+6 4.715330+0 1.293600+6 4.018200+0
 1.294600+6 5.075630+0 1.295600+6 4.091180+0 1.296400+6 4.537920+0
 1.297100+6 3.184380+0 1.298100+6 3.911770+0 1.298900+6 2.806260+0
 1.299700+6 4.022480+0 1.300500+6 5.752280+0 1.301700+6 3.286610+0
 1.303000+6 4.569350+0 1.304000+6 3.143340+0 1.305400+6 3.714250+0
 1.306900+6 7.228360+0 1.308100+6 3.230950+0 1.308900+6 2.749690+0
 1.310100+6 2.465270+0 1.311000+6 3.979710+0 1.312000+6 3.098120+0
 1.313000+6 4.720610+0 1.314100+6 2.742070+0 1.316100+6 1.858920+0
 1.317200+6 2.064520+0 1.318800+6 5.076820+0 1.320100+6 2.590270+0
 1.320900+6 2.307080+0 1.321800+6 3.530750+0 1.323800+6 2.753300+0
 1.324700+6 4.079690+0 1.325300+6 5.973800+0 1.326800+6 2.665520+0
 1.328700+6 1.649630+0 1.329900+6 1.444910+0 1.330100+6 1.603090+0
 1.330800+6 1.322370+0 1.331600+6 1.501160+0 1.332300+6 1.721040+0
 1.333100+6 1.827290+0 1.333500+6 1.371060+0 1.335400+6 1.150460+0
 1.335600+6 1.290310+0 1.336500+6 1.108630+0 1.337300+6 1.006670+0
 1.337800+6 1.056500+0 1.338800+6 9.471700-1 1.339000+6 1.099650+0
 1.339300+6 9.897980-1 1.340500+6 1.185470+0 1.341400+6 1.877370+0
 1.342200+6 1.176130+0 1.342700+6 1.629780+0 1.343500+6 3.519930+0
 1.345700+6 1.001130+0 1.346300+6 1.201510+0 1.347000+6 1.587960+0
 1.347400+6 1.360640+0 1.347800+6 1.432030+0 1.348200+6 1.950320+0
 1.350400+6 1.513340+0 1.351000+6 2.750080+0 1.351900+6 5.819800+0
 1.353200+6 2.834040+0 1.353900+6 3.841140+0 1.354700+6 5.546110+0
 1.357800+6 2.250230+0 1.359500+6 2.278990+0 1.361000+6 2.907800+0
 1.362300+6 5.845030+0 1.363600+6 3.475830+0 1.365600+6 2.920090+0
 1.366700+6 2.824250+0 1.368000+6 2.061440+0 1.368700+6 2.279190+0
 1.369800+6 3.928760+0 1.370400+6 3.596210+0 1.371600+6 5.779000+0
 1.372900+6 2.582090+0 1.374200+6 1.550220+0 1.375100+6 1.461720+0
 1.376400+6 2.083400+0 1.377100+6 2.750180+0 1.378000+6 2.367030+0
 1.379800+6 2.733100+0 1.380900+6 2.340870+0 1.382700+6 5.739240+0
 1.383300+6 7.613750+0 1.384300+6 4.732990+0 1.384700+6 3.580690+0
 1.386200+6 3.109730+0 1.387100+6 3.153900+0 1.388300+6 2.614970+0
 1.389400+6 3.560780+0 1.391200+6 3.994210+0 1.392100+6 2.685450+0
 1.392500+6 2.479800+0 1.393200+6 3.321130+0 1.394300+6 1.595920+0
 1.395000+6 2.220370+0 1.395700+6 3.604670+0 1.396600+6 5.882190+0
 1.397700+6 4.486930+0 1.398900+6 2.236860+0 1.400000+6 1.797090+0
 1.400900+6 1.954330+0 1.402300+6 1.413840+0 1.403200+6 1.585420+0
 1.403900+6 2.589090+0 1.404600+6 4.687590+0 1.405000+6 5.049280+0
 1.405900+6 2.929640+0 1.406600+6 2.584910+0 1.407800+6 3.468870+0
 1.408500+6 4.568670+0 1.410100+6 3.081460+0 1.412600+6 1.837470+0
 1.412800+6 1.931440+0 1.413300+6 1.518620+0 1.414000+6 1.527260+0
 1.414200+6 1.722830+0 1.415600+6 5.377440+0 1.417700+6 1.997220+0
 1.418400+6 2.329890+0 1.419300+6 3.345610+0 1.420000+6 3.541590+0
 1.421200+6 5.087800+0 1.423300+6 4.962910+0 1.424200+6 3.229680+0
 1.425200+6 3.244580+0 1.425900+6 4.054110+0 1.427500+6 2.543330+0
 1.429300+6 1.825340+0 1.429400+6 1.785450+0 1.429800+6 1.595530+0
 1.430300+6 2.004380+0 1.431300+6 3.770600+0 1.432200+6 2.005300+0
 1.432900+6 1.592210+0 1.433400+6 1.762770+0 1.434300+6 1.504040+0
 1.434800+6 1.360300+0 1.435300+6 1.054920+0 1.435700+6 9.014100-1
