         eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 1.256800+6 2.393300+0 1.258600+6 2.520000+0 1.260100+6 2.393400+0
 1.261200+6 2.673300+0 1.262400+6 3.393300+0 1.263600+6 3.859800+0
 1.265400+6 3.046700+0 1.266400+6 3.286700+0 1.267500+6 4.013300+0
 1.269300+6 2.646800+0 1.271100+6 2.066700+0 1.272300+6 2.040000+0
 1.274800+6 1.820000+0 1.278200+6 1.680000+0 1.279400+6 1.720000+0
 1.280400+6 1.824400+0 1.281600+6 2.089100+0 1.282400+6 2.365000+0
 1.283300+6 2.427200+0 1.283900+6 2.594400+0 1.285200+6 2.847100+0
 1.287100+6 2.606100+0 1.287900+6 2.761700+0 1.288800+6 3.041700+0
 1.289700+6 3.383700+0 1.290600+6 4.165600+0 1.291500+6 3.574400+0
 1.292100+6 2.785000+0 1.294000+6 2.244400+0 1.295500+6 1.991700+0
 1.296400+6 1.968300+0 1.296900+6 1.863300+0 1.298800+6 2.014900+0
 1.300300+6 2.197800+0 1.301900+6 2.213300+0 1.304200+6 1.945000+0
 1.305100+6 2.100600+0 1.306900+6 1.972200+0 1.308800+6 2.143300+0
 1.310100+6 2.645000+0 1.311800+6 1.820600+0 1.313300+6 1.610600+0
 1.314400+6 1.913900+0 1.316200+6 2.497200+0 1.318100+6 2.835600+0
 1.319600+6 2.512800+0 1.321300+6 2.248300+0 1.322900+6 2.186100+0
 1.326000+6 1.956700+0 1.329000+6 2.120000+0 1.331200+6 1.906100+0
 1.333000+6 2.256100+0 1.334200+6 2.734400+0 1.335200+6 2.333900+0
 1.336200+6 2.046100+0 1.337200+6 1.898200+0 1.338700+6 2.322200+0
 1.340700+6 1.731300+0 1.342500+6 1.521100+0 1.345100+6 1.836300+0
 1.345700+6 2.155000+0 1.346500+6 2.085000+0 1.348000+6 2.645200+0
 1.348600+6 3.029900+0 1.350200+6 2.540000+0 1.352400+6 2.077200+0
 1.354700+6 2.057800+0 1.356000+6 2.283300+0 1.358600+6 1.797200+0
 1.359900+6 1.781700+0 1.360600+6 1.755000+0 1.368200+6 1.325000+0
 1.370600+6 1.540000+0 1.372800+6 2.065000+0 1.375500+6 2.919900+0
 1.376600+6 2.435000+0 1.380800+6 1.870000+0 1.382400+6 1.985200+0
 1.383400+6 1.795000+0 1.386400+6 1.630200+0 1.387100+6 1.910000+0
 1.388800+6 2.085000+0 1.390600+6 2.575000+0 1.392700+6 1.730000+0
 1.394700+6 1.560000+0 1.398400+6 1.475000+0 1.402000+6 1.325000+0
 1.405600+6 1.445000+0 1.407100+6 1.900000+0 1.408100+6 2.170000+0
 1.410300+6 1.630000+0 1.414300+6 1.355000+0 1.419100+6 1.200000+0
 1.421500+6 1.305000+0 1.423300+6 1.530000+0 1.423900+6 1.955000+0
 1.425400+6 2.545000+0 1.427100+6 1.730000+0 1.428400+6 1.670000+0
 1.429600+6 2.199800+0 1.431500+6 2.975000+0 1.432800+6 3.760000+0
 1.436300+6 2.410000+0 1.438300+6 1.865200+0 1.439400+6 1.670000+0
 1.441100+6 1.680000+0 1.442800+6 1.380000+0 1.443900+6 1.530000+0
 1.444900+6 1.800000+0 1.445500+6 2.460000+0 1.446700+6 3.594800+0
 1.448800+6 3.075000+0 1.450800+6 2.255100+0 1.451500+6 1.904700+0
 1.452100+6 1.785000+0 1.454000+6 1.915000+0 1.455200+6 2.135100+0
 1.456500+6 3.185000+0 1.457700+6 4.700300+0 1.457900+6 4.800000+0
 1.459000+6 4.169900+0 1.459900+6 3.365000+0 1.462800+6 2.382200+0
